norm_path	hits	max_list_len
definition_snapshot.IShapeCollectorSystem.OnShapesCollected.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredMembers	2	12
definition_snapshot.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredMembers	2	12
definition_snapshot.TrainsSimulation.TrainSimulationCoordinators	2	12
definition_snapshot.TrainsSimulation.TrainsProductionSimulator.TrainSpawnerValidator.NavigationSimulator.NavigationCoordinators	2	12
simulation_parameters.TrainsSimulation.TrainSimulationCoordinators	2	12
simulation_parameters.TrainsSimulation.TrainsProductionSimulator.TrainSpawnerValidator.NavigationSimulator.NavigationCoordinators	2	12
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredMethods	46	11
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredMethods	36	11
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.Map.IIslandModelAccessor.OnIslandAdded.Listeners	36	11
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.BeltPortReceiver.IEntityDefinition.CustomData.All	36	11
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.BeltPortReceiver.IEntityDefinition.CustomData.CustomData	36	11
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.BeltPortSender.IEntityDefinition.CustomData.All	36	11
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.BeltPortSender.IEntityDefinition.CustomData.CustomData	36	11
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_FluidTransport.<Entries>k__BackingField	36	11
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_FluidTransport.Entries	36	11
definition_snapshot.Logger.Info.LogAction.Method.ReflectedTypeInternal.BaseType.DeclaredMethods	8	11
definition_snapshot.IShapeCollectorSystem.OnShapesCollected.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredMethods	2	11
definition_snapshot.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredMethods	2	11
definition_snapshot.TrainsSimulation.NavigationPredictor.InputsByRoutedOutput.Activator.Method.ReflectedTypeInternal.DeclaredMethods	2	11
definition_snapshot.TrainsSimulation.NavigationPredictor.RoutesByInput.Activator.Method.ReflectedTypeInternal.DeclaredMethods	2	11
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.Levels[].<Rewards>k__BackingField	468	10
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.Levels[].Rewards	468	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.FluidExtractor.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.FluidExtractor.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.FluidPortReceiver.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.FluidPortReceiver.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.FluidPortSender.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.FluidPortSender.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.ForwardBelt.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.ForwardBelt.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.PipeForward.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.PipeForward.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.ShapeMiner.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.ShapeMiner.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.WireForward.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.WireForward.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.WireTransmitterReceiver.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.WireTransmitterReceiver.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.WireTransmitterSender.IEntityDefinition.CustomData.All	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.WireTransmitterSender.IEntityDefinition.CustomData.CustomData	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_ShapeTransport.<Entries>k__BackingField	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_ShapeTransport.Entries	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKWires_BeltFilter.<Entries>k__BackingField	36	10
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKWires_BeltFilter.Entries	36	10
definition_snapshot.ConnectableSimulations[].Buildings[].Definition.IEntityDefinition.CustomData.All	2	10
definition_snapshot.ConnectableSimulations[].Buildings[].Definition.IEntityDefinition.CustomData.CustomData	2	10
definition_snapshot.TrainsSimulation.NavigationPredictor.InputsByRoutedOutput.Activator.Method.ReflectedTypeInternal.ImplementedInterfaces	2	10
definition_snapshot.TrainsSimulation.NavigationPredictor.RoutesByInput.Activator.Method.ReflectedTypeInternal.ImplementedInterfaces	2	10
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.TileBasedSystems[].ConnectableSimulations	94	9
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.TileBasedSystems[]._Networks	46	9
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.DeclaredMethods	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Islands.Groups.ConverterIslandsGroups	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Islands.Hub.Layout.ChunkInformation	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Islands.Hub.Layout.ChunkPositions	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ShapeColorScheme.<Colors>k__BackingField	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ShapeColorScheme.<PlayerObtainableColors>k__BackingField	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ShapeColorScheme.Colors	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ShapeColorScheme.PlayerObtainableColors	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_SupporterEdition.<Entries>k__BackingField	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_SupporterEdition.Entries	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKWires_VirtualProcessing.<RelatedEntries>k__BackingField	36	9
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKWires_VirtualProcessing.RelatedEntries	36	9
definition_snapshot.OnSimulationCreated.Listeners[].Target.TileBasedSystems[].ConnectableSimulations	4	9
definition_snapshot.SimulationFactory.FluidMixing.ColorScheme.<Colors>k__BackingField	4	9
definition_snapshot.SimulationFactory.FluidMixing.ColorScheme.<PlayerObtainableColors>k__BackingField	4	9
definition_snapshot.SimulationFactory.FluidMixing.ColorScheme.Colors	4	9
definition_snapshot.SimulationFactory.FluidMixing.ColorScheme.PlayerObtainableColors	4	9
simulation_parameters.SimulationFactory.FluidMixing.ColorScheme.<Colors>k__BackingField	4	9
simulation_parameters.SimulationFactory.FluidMixing.ColorScheme.<PlayerObtainableColors>k__BackingField	4	9
simulation_parameters.SimulationFactory.FluidMixing.ColorScheme.Colors	4	9
simulation_parameters.SimulationFactory.FluidMixing.ColorScheme.PlayerObtainableColors	4	9
definition_snapshot.OnSimulationCreated.Listeners[].Target.TileBasedSystems[]._Networks	2	9
definition_snapshot._HubIslands[].Definition.IEntityDefinition.CustomData.All[].<Tiles>k__BackingField	2	9
definition_snapshot._HubIslands[].Definition.IEntityDefinition.CustomData.All[].Tiles	2	9
definition_snapshot._HubIslands[].Definition.Layout.ChunkInformation	2	9
definition_snapshot._HubIslands[].Definition.Layout.ChunkPositions	2	9
definition_snapshot._Networks	2	9
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Method.ReflectedTypeInternal.DeclaredNestedTypes	72	8
definition_snapshot.IShapeCollectorSystem.OnShapesCollected.Listeners[].Method.ReflectedTypeInternal.ReflectedType.DeclaredFields	44	8
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.DeclaredMethods	36	8
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ShapesConfiguration.<Parts>k__BackingField	36	8
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ShapesConfiguration.Parts	36	8
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKShapes_CreatingDiagonals.<Entries>k__BackingField	36	8
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKShapes_CreatingDiagonals.Entries	36	8
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_TrainStops.<Entries>k__BackingField	36	8
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_TrainStops.Entries	36	8
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.ISimulator.Simulations[].Buildings	3888	7
definition_snapshot.OnSimulationCreated.Listeners[].Target.ISimulator.Simulations[].Buildings	162	7
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.Map.IIslandModelAccessor.OnBeforeIslandRemoved.Listeners	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Islands.RailRouterGroups	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Islands.Trains.Production._Producers	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Scenario.RailColorRegistry.AllColors	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Scenario.RailColorRegistry.Colors	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKMisc_GameModes.<Entries>k__BackingField	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKMisc_GameModes.Entries	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKWires_GlobalTransmission.<Entries>k__BackingField	36	7
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKWires_GlobalTransmission.Entries	36	7
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.LinearUpgrades.Upgrades	36	7
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.SideUpgradeCategories	36	7
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression._SideUpgradeCategories	36	7
definition_snapshot.ConnectableSimulations[].Simulation.DemandComparison.Method.ReflectedTypeInternal.DeclaredProperties	2	7
definition_snapshot.TrainIslands.Production._Producers	2	7
definition_snapshot.TrainsSimulation.NavigationPredictor.NavigationCoordinators[].RailColorRegistry.AllColors	2	7
definition_snapshot.TrainsSimulation.NavigationPredictor.NavigationCoordinators[].RailColorRegistry.Colors	2	7
definition_snapshot.TrainsSimulation.TrainsProductionSimulator.TrainSpawnerValidator.NavigationSimulator.NavigationCoordinators[].ProducerIds	2	7
simulation_parameters.TrainsSimulation.TrainSimulationCoordinators[].ProducerIds	2	7
simulation_parameters.TrainsSimulation.TrainSimulationCoordinators[].RailColorRegistry.AllColors	2	7
simulation_parameters.TrainsSimulation.TrainSimulationCoordinators[].RailColorRegistry.Colors	2	7
simulation_parameters.TrainsSimulation.TrainSimulationCoordinators[].TrainBlockerEvaluator.NonBlockingIslandIds	2	7
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.Layout.OnIslandAdded.Listeners	48	6
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.Layout.OnIslandRemoved.Listeners	48	6
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.ConnectorPool.PooledInstances	48	6
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.TileBasedSystems[].JumpLaneLenghtInItemsByDistance	48	6
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.DeclaredProperties	36	6
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.DeclaredFields	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Buildings.NotchConfiguration.NotchBuildingConfigurations	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Islands.RailLifts	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Scenario.ExampleShapes	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_SwitchingFloors.<RelatedEntries>k__BackingField	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_SwitchingFloors.RelatedEntries	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKShapes_Predictions.<Entries>k__BackingField	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKShapes_Predictions.Entries	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_Locomotives.<Entries>k__BackingField	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_Locomotives.Entries	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_Rails.<Entries>k__BackingField	36	6
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKTrains_Rails.Entries	36	6
definition_snapshot.Logger.Info.LogAction.Method.ReflectedTypeInternal.DeclaredProperties	8	6
definition_snapshot.ConnectableSimulations[].Simulation.DemandComparison.Method.ReturnType.ImplementedInterfaces	2	6
definition_snapshot.JumpLaneLenghtInItemsByDistance	2	6
definition_snapshot.OnSimulationCreated.Listeners[].Target.Layout.OnIslandAdded.Listeners	2	6
definition_snapshot.OnSimulationCreated.Listeners[].Target.Layout.OnIslandRemoved.Listeners	2	6
definition_snapshot.OnSimulationCreated.Listeners[].Target.SimulationGraph.ConnectorPool.PooledInstances	2	6
definition_snapshot.OnSimulationCreated.Listeners[].Target.TileBasedSystems[].JumpLaneLenghtInItemsByDistance	2	6
simulation_parameters.JumpLaneLenghtInItemsByDistance	2	6
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.SideQuests[].<RequiredUpgrades>k__BackingField	4608	5
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.SideQuests[].RequiredUpgrades	4608	5
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.SideQuestGroups[].<SideQuests>k__BackingField	1476	5
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.SideQuestGroups[].SideQuests	1476	5
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.Levels[].<Costs>k__BackingField	468	5
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.Levels[].Costs	468	5
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Method.ReflectedTypeInternal.DeclaredFields	72	5
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.ImplementedInterfaces	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ResearchConfig.BlueprintCurrencyShapes	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Checkpoints.<RelatedEntries>k__BackingField	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Checkpoints.RelatedEntries	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKIslands_Foundations.<Entries>k__BackingField	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKIslands_Foundations.Entries	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKMisc_ConsoleCommands.<Entries>k__BackingField	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKMisc_ConsoleCommands.Entries	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKProcessing_Floors.<Entries>k__BackingField	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKProcessing_Floors.Entries	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKProcessing_HalfDestroyer.<RelatedEntries>k__BackingField	36	5
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKProcessing_HalfDestroyer.RelatedEntries	36	5
